PERMNO,date,TICKER,TRDSTAT,PRC,RET,SHROUT,sprtrn
86580,20200430,NVDA,A,292.28,0.108801,615000,0.126844
86580,20200529,NVDA,A,355.01999,0.214657,615000,0.045282
86580,20200630,NVDA,A,379.91,0.070559,615000,0.018388
86580,20200731,NVDA,A,424.59,0.117607,617000,0.055101
86580,20200831,NVDA,A,534.97998,0.259992,617000,0.070065
86580,20200930,NVDA,A,541.21997,0.011963,617000,-0.039228
86580,20201030,NVDA,A,501.35999,-0.073648,619000,-0.027666
86580,20201130,NVDA,A,536.06,0.069212,619000,0.107546
86580,20201231,NVDA,A,522.20001,-0.025557,619000,0.037121
86580,20210129,NVDA,A,519.59003,-0.004998,620000,-0.011137
86580,20210226,NVDA,A,548.58002,0.055794,620000,0.026091
86580,20210331,NVDA,A,533.92999,-0.026414,622345,0.042439
86580,20210430,NVDA,A,600.38,0.124455,623000,0.052425
86580,20210528,NVDA,A,649.78003,0.082281,623000,0.005487
86580,20210630,NVDA,A,800.09998,0.231586,623000,0.022214
86580,20210730,NVDA,A,194.99001,-0.025172,2500000,0.022748
86580,20210831,NVDA,A,223.85001,0.148213,2500000,0.02899
86580,20210930,NVDA,A,207.16,-0.074559,2500000,-0.047569
86580,20211029,NVDA,A,255.67,0.234167,2502000,0.069144
86580,20211130,NVDA,A,326.76001,0.278054,2500000,-0.008334
86580,20211231,NVDA,A,294.10999,-0.099798,2500000,0.043613
86580,20220131,NVDA,A,244.86,-0.167454,2506000,-0.052585
86580,20220228,NVDA,A,243.85001,-0.004125,2506000,-0.031361
86580,20220331,NVDA,A,272.85999,0.119131,2503959,0.035773
86580,20220429,NVDA,A,185.47,-0.320274,2500000,-0.087957
86580,20220531,NVDA,A,186.72,0.00674,2500000,0.000053
86580,20220630,NVDA,A,151.59,-0.187928,2500000,-0.08392
86580,20220729,NVDA,A,181.63,0.198166,2489000,0.091116
86580,20220831,NVDA,A,150.94,-0.16897,2490000,-0.04244
86580,20220930,NVDA,A,121.39,-0.195508,2490000,-0.093396
86580,20221031,NVDA,A,134.97,0.111871,2460000,0.079863
86580,20221130,NVDA,A,169.23,0.254131,2460000,0.053753
86580,20221230,NVDA,A,146.14,-0.136442,2460000,-0.058971
86783,20130131,PCLN,A,685.46997,0.104902,49871,0.050428
86783,20130228,PCLN,A,689.11401,0.005316,49871,0.011061
86783,20130328,PCLN,A,688.16199,-0.001382,50060,0.035988
86783,20130430,PCLN,A,695.98999,0.011375,50060,0.018086
86783,20130531,PCLN,A,803.92999,0.155088,50060,0.020763
86783,20130628,PCLN,A,826.66998,0.028286,51493,-0.014999
86783,20130731,PCLN,A,875.66998,0.059274,51493,0.049462
86783,20130830,PCLN,A,938.53003,0.071785,51501,-0.031298
86783,20130930,PCLN,A,1010.95001,0.077163,51060,0.029749
86783,20131031,PCLN,A,1053.82996,0.042415,51060,0.044596
86783,20131129,PCLN,A,1192.32996,0.131425,51428,0.028049
86783,20131231,PCLN,A,1162.40002,-0.025102,52008,0.023563
86783,20140131,PCLN,A,1144.89001,-0.015064,52008,-0.035583
86783,20140228,PCLN,A,1348.83997,0.178139,52142,0.043117
86783,20140331,PCLN,A,1191.89001,-0.116359,52285,0.006932
86783,20140430,PCLN,A,1157.75,-0.028644,52285,0.006201
86783,20140530,PCLN,A,1278.63,0.104409,52432,0.02103
86783,20140630,PCLN,A,1203,-0.059149,52441,0.019058
86783,20140731,PCLN,A,1242.44995,0.032793,52441,-0.01508
86783,20140829,PCLN,A,1244.31006,0.001497,52448,0.037655
86783,20140930,PCLN,A,1158.57996,-0.068898,52355,-0.015514
86783,20141031,PCLN,A,1206.20996,0.041111,52356,0.023201
86783,20141128,PCLN,A,1160.18994,-0.038153,52356,0.024534
86783,20141231,PCLN,A,1140.20996,-0.017221,51933,-0.004189
86783,20150130,PCLN,A,1009.47998,-0.114654,51933,-0.031041
86783,20150227,PCLN,A,1237.47998,0.225859,51939,0.054893
86783,20150331,PCLN,A,1164.15002,-0.059257,51835,-0.017396
86783,20150430,PCLN,A,1237.81006,0.063274,51837,0.008521
86783,20150529,PCLN,A,1172.04004,-0.053134,51837,0.010491
86783,20150630,PCLN,A,1151.37,-0.017636,51133,-0.021012
86783,20150731,PCLN,A,1243.56995,0.080078,50702,0.019742
86783,20150831,PCLN,A,1248.64001,0.004077,50702,-0.062581
86783,20150930,PCLN,A,1236.85999,-0.009434,50179,-0.026443
86783,20151030,PCLN,A,1454.23999,0.175752,50179,0.082983
86783,20151130,PCLN,A,1248.84998,-0.141235,49784,0.000505
86783,20151231,PCLN,A,1274.94995,0.020899,49612,-0.01753
86783,20160129,PCLN,A,1064.96997,-0.164697,49612,-0.050735
86783,20160229,PCLN,A,1265.20996,0.188024,49617,-0.004128
86783,20160331,PCLN,A,1288.95996,0.018772,49638,0.065991
86783,20160429,PCLN,A,1343.66003,0.042437,49639,0.002699
86783,20160531,PCLN,A,1264.32996,-0.05904,49639,0.015329
86783,20160630,PCLN,A,1248.41003,-0.012592,49478,0.000906
86783,20160729,PCLN,A,1350.81006,0.082024,49427,0.03561
86783,20160831,PCLN,A,1416.72998,0.0488,49427,-0.001219
86783,20160930,PCLN,A,1471.48999,0.038652,49353,-0.001234
86783,20161031,PCLN,A,1474.22998,0.001862,49345,-0.019426
86783,20161130,PCLN,A,1503.68005,0.019977,49345,0.034174
86783,20161230,PCLN,A,1466.06006,-0.025019,49188,0.018201
86783,20170131,PCLN,A,1575.13,0.074397,49188,0.017884
86783,20170228,PCLN,A,1724.13,0.094595,49170,0.037198
86783,20170331,PCLN,A,1779.96997,0.032387,49180,-0.000389
86783,20170428,PCLN,A,1846.81995,0.037557,49180,0.009091
86783,20170531,PCLN,A,1877.08997,0.01639,49142,0.011576
86783,20170630,PCLN,A,1870.52002,-0.0035,49057,0.004814
86783,20170731,PCLN,A,2028.5,0.084458,49057,0.019349
86783,20170831,PCLN,A,1852.07996,-0.086971,49059,0.000546
86783,20170929,PCLN,A,1830.81995,-0.011479,48752,0.019303
86783,20171031,PCLN,A,1911.95996,0.044319,48770,0.022188
86783,20171130,PCLN,A,1739.70996,-0.090091,48770,0.028083
86783,20171229,PCLN,A,1737.73999,-0.001132,48472,0.009832
86783,20180131,PCLN,A,1912.05005,0.100308,48472,0.056179
86783,20180228,BKNG,A,2034.04004,0.063801,48289,-0.038947
86783,20180329,BKNG,A,2080.38989,0.022787,48262,-0.026885
86783,20180430,BKNG,A,2178,0.046919,48262,0.002719
86783,20180531,BKNG,A,2108.91992,-0.031717,48175,0.021608
86783,20180629,BKNG,A,2027.08997,-0.038802,47764,0.004842
86783,20180731,BKNG,A,2028.71997,0.000804,47764,0.036022
86783,20180831,BKNG,A,1951.55005,-0.038039,47472,0.030263
86783,20180928,BKNG,A,1984,0.016628,46627,0.004294
86783,20181031,BKNG,A,1874.57996,-0.055151,46330,-0.069403
86783,20181130,BKNG,A,1891.88,0.009229,46330,0.017859
86783,20181231,BKNG,A,1722.42004,-0.089572,45632,-0.091777
86783,20190131,BKNG,A,1832.81006,0.06409,45632,0.078684
86783,20190228,BKNG,A,1697.04004,-0.074078,45013,0.029729
86783,20190329,BKNG,A,1744.91003,0.028208,44186,0.017924
86783,20190430,BKNG,A,1854.98999,0.063086,44186,0.039313
86783,20190531,BKNG,A,1656.21997,-0.107154,43291,-0.065778
86783,20190628,BKNG,A,1874.70996,0.131921,42765,0.06893
86783,20190731,BKNG,A,1886.60999,0.006348,42512,0.013128
86783,20190830,BKNG,A,1966.41003,0.042298,42512,-0.018092
86783,20190930,BKNG,A,1962.60999,-0.001932,42085,0.017181
86783,20191031,BKNG,A,2048.77002,0.043901,41856,0.020432
86783,20191129,BKNG,A,1904.03003,-0.070647,41856,0.034047
86783,20191231,BKNG,A,2053.72998,0.078623,41417,0.02859
86783,20200131,BKNG,A,1830.55005,-0.108671,41417,-0.001628
86783,20200228,BKNG,A,1695.66003,-0.073688,41062,-0.08411
86783,20200331,BKNG,A,1345.31995,-0.20661,40930,-0.125119
86783,20200430,BKNG,A,1480.56995,0.100534,40931,0.126844
86783,20200529,BKNG,A,1639.42004,0.10729,40931,0.045282
86783,20200630,BKNG,A,1592.33997,-0.028718,40949,0.018388
86783,20200731,BKNG,A,1662.13,0.043829,40949,0.055101
86783,20200831,BKNG,A,1910.44995,0.149399,40949,0.070065
86783,20200930,BKNG,A,1710.68005,-0.104567,40954,-0.039228
86783,20201030,BKNG,A,1622.5,-0.051547,40955,-0.027666
86783,20201130,BKNG,A,2028.44995,0.2502,40955,0.107546
86783,20201231,BKNG,A,2227.27002,0.098016,40960,0.037121
86783,20210129,BKNG,A,1944.32996,-0.127034,40960,-0.011137
86783,20210226,BKNG,A,2328.51001,0.19759,40962,0.026091
86783,20210331,BKNG,A,2329.84009,0.000571,41051,0.042439
86783,20210430,BKNG,A,2466.08008,0.058476,41053,0.052425
86783,20210528,BKNG,A,2361.55005,-0.042387,41053,0.005487
86783,20210630,BKNG,A,2188.09009,-0.073452,41060,0.022214
86783,20210730,BKNG,A,2178.26001,-0.004493,41060,0.022748
86783,20210831,BKNG,A,2299.66992,0.055737,41060,0.02899
86783,20210930,BKNG,A,2373.87012,0.032266,41063,-0.047569
86783,20211029,BKNG,A,2420.78003,0.019761,41063,0.069144
86783,20211130,BKNG,A,2101.8501,-0.131747,41063,-0.008334
86783,20211231,BKNG,A,2399.22998,0.141485,41066,0.043613
86783,20220131,BKNG,A,2456.12988,0.023716,41066,-0.052585
86783,20220228,BKNG,A,2172.25,-0.11558,40888,-0.031361
86783,20220331,BKNG,A,2348.44995,0.081114,40755,0.035773
86783,20220429,BKNG,A,2210.31006,-0.058822,40623,-0.087957
86783,20220531,BKNG,A,2243.56006,0.015043,40623,0.000053
86783,20220630,BKNG,A,1748.98999,-0.22044,40148,-0.08392
86783,20220729,BKNG,A,1935.68994,0.106747,39706,0.091116
86783,20220831,BKNG,A,1875.81006,-0.030935,39706,-0.04244
86783,20220930,BKNG,A,1643.20996,-0.124,39089,-0.093396
86783,20221031,BKNG,A,1869.47998,0.1377,38789,0.079863
86783,20221130,BKNG,A,2079.44995,0.112315,38789,0.053753
86783,20221230,BKNG,A,2015.28003,-0.030859,38789,-0.058971
86868,20130131,GS,A,147.86,0.159141,480500,0.050428
86868,20130228,GS,A,149.75999,0.016232,480500,0.011061
86868,20130328,GS,A,147.14999,-0.017428,465503,0.035988
86868,20130430,GS,A,146.07001,-0.007339,460782,0.018086
86868,20130531,GS,A,162.08,0.113028,458505,0.020763
86868,20130628,GS,A,151.25,-0.066819,458505,-0.014999
86868,20130731,GS,A,164.03,0.084496,458505,0.049462
86868,20130830,GS,A,152.13,-0.069499,449104,-0.031298
86868,20130930,GS,A,158.21001,0.039966,449104,0.029749
86868,20131031,GS,A,160.86,0.01675,449104,0.044596
86868,20131129,GS,A,168.94,0.053649,453231,0.028049
86868,20131231,GS,A,177.25999,0.049248,453231,0.023563
86868,20140131,GS,A,164.12,-0.074128,453231,-0.035583
86868,20140228,GS,A,166.45,0.017548,452752,0.043117
86868,20140331,GS,A,163.85001,-0.01562,452752,0.006932
86868,20140430,GS,A,159.82001,-0.024596,449472,0.006201
86868,20140530,GS,A,159.81,0.003379,447176,0.02103
86868,20140630,GS,A,167.44,0.047744,447176,0.019058
86868,20140731,GS,A,172.87,0.032429,457800,-0.01508
86868,20140829,GS,A,179.11,0.039278,440580,0.037655
86868,20140930,GS,A,183.57001,0.024901,440580,-0.015514
86868,20141031,GS,A,189.99001,0.034973,452800,0.023201
86868,20141128,GS,A,188.41,-0.005158,435546,0.024534
86868,20141231,GS,A,193.83,0.028767,435546,-0.004189
86868,20150130,GS,A,172.41,-0.110509,435546,-0.031041
86868,20150227,GS,A,189.78999,0.104286,435621,0.054893
86868,20150331,GS,A,187.97,-0.00959,435621,-0.017396
86868,20150430,GS,A,196.42,0.044954,450900,0.008521
86868,20150529,GS,A,206.19,0.05305,432016,0.010491
86868,20150630,GS,A,208.78999,0.01261,432016,-0.021012
86868,20150731,GS,A,205.07001,-0.017817,432016,0.019742
86868,20150831,GS,A,188.60001,-0.077144,432871,-0.062581
86868,20150930,GS,A,173.75999,-0.078685,432871,-0.026443
86868,20151030,GS,A,187.5,0.079075,432871,0.082983
86868,20151130,GS,A,190.02,0.016907,426536,0.000505
86868,20151231,GS,A,180.23,-0.051521,426536,-0.01753
86868,20160129,GS,A,161.56,-0.10359,426536,-0.050735
86868,20160229,GS,A,149.53,-0.070438,422350,-0.004128
86868,20160331,GS,A,156.98,0.049823,422350,0.065991
86868,20160429,GS,A,164.11,0.04542,418758,0.002699
86868,20160531,GS,A,159.48,-0.024252,415394,0.015329
86868,20160630,GS,A,148.58,-0.068347,415394,0.000906
86868,20160729,GS,A,158.81,0.068852,415394,0.03561
86868,20160831,GS,A,169.46001,0.071154,405462,-0.001219
86868,20160930,GS,A,161.27,-0.04833,405462,-0.001234
86868,20161031,GS,A,178.24001,0.105227,405462,-0.019426
86868,20161130,GS,A,219.28999,0.233954,397649,0.034174
86868,20161230,GS,A,239.45,0.091933,397649,0.018201
86868,20170131,GS,A,229.32001,-0.042305,397649,0.017884
86868,20170228,GS,A,248.06,0.084554,398378,0.037198
86868,20170331,GS,A,229.72,-0.073934,397790,-0.000389
86868,20170428,GS,A,223.8,-0.02577,397790,0.009091
86868,20170531,GS,A,211.25999,-0.052681,393631,0.011576
86868,20170630,GS,A,221.89999,0.050364,393631,0.004814
86868,20170731,GS,A,225.33,0.015457,386875,0.019349
86868,20170831,GS,A,223.74001,-0.003728,386875,0.000546
86868,20170929,GS,A,237.19,0.060114,386875,0.019303
86868,20171031,GS,A,242.48,0.022303,386875,0.022188
86868,20171130,GS,A,247.64,0.024373,377201,0.028083
86868,20171229,GS,A,254.75999,0.028751,377201,0.009832
86868,20180131,GS,A,267.89001,0.051539,377201,0.056179
86868,20180228,GS,A,262.92999,-0.015715,379887,-0.038947
86868,20180329,GS,A,251.86,-0.042102,379030,-0.026885
86868,20180430,GS,A,238.33,-0.05372,379030,0.002719
86868,20180531,GS,A,225.88,-0.048882,377718,0.021608
86868,20180629,GS,A,220.57001,-0.023508,377718,0.004842
86868,20180731,GS,A,237.42999,0.076438,377718,0.036022
86868,20180831,GS,A,237.81,0.00497,377556,0.030263
86868,20180928,GS,A,224.24001,-0.057062,377556,0.004294
86868,20181031,GS,A,225.37,0.005039,377556,-0.069403
86868,20181130,GS,A,190.69,-0.150331,371974,0.017859
86868,20181231,GS,A,167.05,-0.123971,371974,-0.091777
86868,20190131,GS,A,198.00999,0.185334,371974,0.078684
86868,20190228,GS,A,196.7,-0.002576,368272,0.029729
86868,20190329,GS,A,191.99001,-0.023945,366763,0.017924
86868,20190430,GS,A,205.92,0.072556,366763,0.039313
86868,20190531,GS,A,182.49001,-0.109654,365839,-0.065778
86868,20190628,GS,A,204.60001,0.121157,365839,0.06893
86868,20190731,GS,A,220.13,0.075904,365839,0.013128
86868,20190830,GS,A,203.91,-0.068005,359564,-0.018092
86868,20190930,GS,A,207.23,0.016282,359564,0.017181
86868,20191031,GS,A,213.38,0.029677,359564,0.020432
86868,20191129,GS,A,221.35001,0.043209,354087,0.034047
86868,20191231,GS,A,229.92999,0.038762,354087,0.02859
86868,20200131,GS,A,237.75,0.03401,354087,-0.001628
86868,20200228,GS,A,200.77,-0.150284,345673,-0.08411
86868,20200331,GS,A,154.59,-0.230014,345673,-0.125119
86868,20200430,GS,A,183.42,0.186493,345673,0.126844
86868,20200529,GS,A,196.49001,0.078072,343887,0.045282
86868,20200630,GS,A,197.62,0.005751,343887,0.018388
86868,20200731,GS,A,197.96001,0.001721,343887,0.055101
86868,20200831,GS,A,204.87,0.04122,344076,0.070065
86868,20200930,GS,A,200.97,-0.019036,344076,-0.039228
86868,20201030,GS,A,189.03999,-0.059362,344076,-0.027666
86868,20201130,GS,A,230.58,0.219742,344068,0.107546
86868,20201231,GS,A,263.70999,0.149102,344068,0.037121
86868,20210129,GS,A,271.17001,0.028289,344068,-0.011137
86868,20210226,GS,A,319.48001,0.178154,344068,0.026091
86868,20210331,GS,A,327,0.027451,340216,0.042439
86868,20210430,GS,A,348.45001,0.065596,340216,0.052425
86868,20210528,GS,A,372.01999,0.07123,340216,0.005487
86868,20210630,GS,A,379.53,0.020187,340216,0.022214
86868,20210730,GS,A,374.88,-0.012252,339762,0.022748
86868,20210831,GS,A,413.51001,0.108381,339762,0.02899
86868,20210930,GS,A,378.03,-0.085802,339762,-0.047569
86868,20211029,GS,A,413.35001,0.093432,339762,0.069144
86868,20211130,GS,A,380.98999,-0.078287,334793,-0.008334
86868,20211231,GS,A,382.54999,0.009344,334793,0.043613
86868,20220131,GS,A,354.67999,-0.072853,334793,-0.052585
86868,20220228,GS,A,341.29001,-0.037752,334793,-0.031361
86868,20220331,GS,A,330.10001,-0.026927,341857,0.035773
86868,20220429,GS,A,305.48999,-0.074553,341857,-0.087957
86868,20220531,GS,A,326.85001,0.076467,343447,0.000053
86868,20220630,GS,A,297.01999,-0.091265,343447,-0.08392
86868,20220729,GS,A,333.39001,0.12245,343447,0.091116
86868,20220831,GS,A,332.67001,0.005339,343447,-0.04244
86868,20220930,GS,A,293.04999,-0.119097,343447,-0.093396
86868,20221031,GS,A,344.51001,0.175602,343447,0.079863
86868,20221130,GS,A,386.14999,0.128124,338635,0.053753
86868,20221230,GS,A,343.38,-0.11076,338635,-0.058971
86964,20130131,FFIV,A,104.88,0.079568,78576,0.050428
86964,20130228,FFIV,A,94.43,-0.099638,78591,0.011061
86964,20130328,FFIV,A,89.08,-0.056656,78380,0.035988
86964,20130430,FFIV,A,76.43,-0.142007,78380,0.018086
86964,20130531,FFIV,A,83.21,0.088709,78799,0.020763
86964,20130628,FFIV,A,68.8,-0.173176,78305,-0.014999
86964,20130731,FFIV,A,87.8,0.276163,78305,0.049462
86964,20130830,FFIV,A,83.38,-0.050342,78304,-0.031298
86964,20130930,FFIV,A,85.808,0.02912,78090,0.029749
86964,20131031,FFIV,A,81.535,-0.049797,78090,0.044596
86964,20131129,FFIV,A,82.26,0.008892,77609,0.028049
86964,20131231,FFIV,A,90.86,0.104547,76040,0.023563
86964,20140131,FFIV,A,107.02,0.177856,76040,-0.035583
86964,20140228,FFIV,A,112.34,0.04971,75443,0.043117
86964,20140331,FFIV,A,106.63,-0.050828,75200,0.006932
86964,20140430,FFIV,A,105.17,-0.013692,75200,0.006201
86964,20140530,FFIV,A,108.55,0.032138,75725,0.02103
86964,20140630,FFIV,A,111.44,0.026624,74415,0.019058
86964,20140731,FFIV,A,112.59,0.010319,74415,-0.01508
86964,20140829,FFIV,A,124.19,0.103029,74084,0.037655
86964,20140930,FFIV,A,118.74,-0.043884,73390,-0.015514
86964,20141031,FFIV,A,122.98,0.035708,73390,0.023201
86964,20141128,FFIV,A,129.19,0.050496,73783,0.024534
86964,20141231,FFIV,A,130.465,0.009869,72673,-0.004189
86964,20150130,FFIV,A,111.62,-0.144445,72674,-0.031041
86964,20150227,FFIV,A,118.115,0.058188,72139,0.054893
86964,20150331,FFIV,A,114.94,-0.026881,71655,-0.017396
86964,20150430,FFIV,A,122.02,0.061597,71655,0.008521
86964,20150529,FFIV,A,125.69,0.030077,71932,0.010491
86964,20150630,FFIV,A,120.35,-0.042486,71003,-0.021012
86964,20150731,FFIV,A,134.14,0.114582,71004,0.019742
86964,20150831,FFIV,A,121.41,-0.094901,71004,-0.062581
86964,20150930,FFIV,A,115.8,-0.046207,70138,-0.026443
86964,20151030,FFIV,A,110.2,-0.048359,70138,0.082983
86964,20151130,FFIV,A,103,-0.065336,70378,0.000505
86964,20151231,FFIV,A,96.96,-0.058641,68751,-0.01753
86964,20160129,FFIV,A,93.78,-0.032797,68754,-0.050735
86964,20160229,FFIV,A,96.17,0.025485,68754,-0.004128
86964,20160331,FFIV,A,105.85,0.100655,66981,0.065991
86964,20160429,FFIV,A,104.75,-0.010392,66981,0.002699
86964,20160531,FFIV,A,110.2,0.052029,66981,0.015329
86964,20160630,FFIV,A,113.84,0.033031,66204,0.000906
86964,20160729,FFIV,A,123.42,0.084153,66205,0.03561
86964,20160831,FFIV,A,122.73,-0.005591,66205,-0.001219
86964,20160930,FFIV,A,124.64,0.015563,65315,-0.001234
86964,20161031,FFIV,A,138.21001,0.108874,65316,-0.019426
86964,20161130,FFIV,A,140.75,0.018378,65316,0.034174
86964,20161230,FFIV,A,144.72,0.028206,64788,0.018201
86964,20170131,FFIV,A,134.03,-0.073867,64788,0.017884
86964,20170228,FFIV,A,143.27,0.06894,64788,0.037198
86964,20170331,FFIV,A,142.57001,-0.004886,64111,-0.000389
86964,20170428,FFIV,A,129.13,-0.094269,64111,0.009091
86964,20170531,FFIV,A,128.13,-0.007744,64703,0.011576
86964,20170630,FFIV,A,127.06,-0.008351,63544,0.004814
86964,20170731,FFIV,A,120.75,-0.049662,63547,0.019349
86964,20170831,FFIV,A,119.38,-0.011346,63547,0.000546
86964,20170929,FFIV,A,120.56,0.009884,62594,0.019303
86964,20171031,FFIV,A,121.27,0.005889,62594,0.022188
86964,20171130,FFIV,A,134.2,0.106622,62594,0.028083
86964,20171229,FFIV,A,131.22,-0.022206,61844,0.009832
86964,20180131,FFIV,A,144.53999,0.101509,61844,0.056179
86964,20180228,FFIV,A,148.52,0.027536,61844,-0.038947
86964,20180329,FFIV,A,144.61,-0.026326,61115,-0.026885
86964,20180430,FFIV,A,163.09,0.127792,61115,0.002719
86964,20180531,FFIV,A,173.11,0.061438,61115,0.021608
86964,20180629,FFIV,A,172.45,-0.003813,60818,0.004842
86964,20180731,FFIV,A,171.38,-0.006205,60818,0.036022
86964,20180831,FFIV,A,189.12,0.103513,60818,0.030263
86964,20180928,FFIV,A,199.42,0.054463,60215,0.004294
86964,20181031,FFIV,A,175.28,-0.121051,60215,-0.069403
86964,20181130,FFIV,A,171.97,-0.018884,60627,0.017859
86964,20181231,FFIV,A,162.03,-0.057801,60058,-0.091777
86964,20190131,FFIV,A,160.95,-0.006665,59441,0.078684
86964,20190228,FFIV,A,168.14,0.044672,59441,0.029729
86964,20190329,FFIV,A,156.92999,-0.066671,59695,0.017924
86964,20190430,FFIV,A,156.89999,-0.000191,59695,0.039313
86964,20190531,FFIV,A,132.08,-0.15819,59695,-0.065778
86964,20190628,FFIV,A,145.63,0.102589,60129,0.06893
86964,20190731,FFIV,A,146.72,0.007485,60130,0.013128
86964,20190830,FFIV,A,128.73,-0.122615,60130,-0.018092
86964,20190930,FFIV,A,140.42,0.09081,60367,0.017181
86964,20191031,FFIV,A,144.08,0.026065,60367,0.020432
86964,20191129,FFIV,A,145.71001,0.011313,60794,0.034047
86964,20191231,FFIV,A,139.64999,-0.04159,60803,0.02859
86964,20200131,FFIV,A,122.12,-0.125528,60804,-0.001628
86964,20200228,FFIV,A,119.95,-0.017769,60804,-0.08411
86964,20200331,FFIV,A,106.63,-0.111046,60629,-0.125119
86964,20200430,FFIV,A,139.25999,0.306011,60629,0.126844
86964,20200529,FFIV,A,144.92,0.040643,60897,0.045282
86964,20200630,FFIV,A,139.48,-0.037538,61164,0.018388
86964,20200731,FFIV,A,135.89999,-0.025667,61173,0.055101
86964,20200831,FFIV,A,132.33,-0.026269,61173,0.070065
86964,20200930,FFIV,A,122.77,-0.072244,61099,-0.039228
86964,20201030,FFIV,A,132.94,0.082838,61099,-0.027666
86964,20201130,FFIV,A,162.81,0.224688,61603,0.107546
86964,20201231,FFIV,A,175.94,0.080646,61632,0.037121
86964,20210129,FFIV,A,195.95,0.113732,61651,-0.011137
86964,20210226,FFIV,A,189.98,-0.030467,61651,0.026091
86964,20210331,FFIV,A,208.62,0.098116,60052,0.042439
86964,20210430,FFIV,A,186.75999,-0.104784,59615,0.052425
86964,20210528,FFIV,A,185.42999,-0.007121,59615,0.005487
86964,20210630,FFIV,A,186.66,0.006633,60299,0.022214
86964,20210730,FFIV,A,206.50999,0.106343,60312,0.022748
86964,20210831,FFIV,A,203.57001,-0.014237,60312,0.02899
86964,20210930,FFIV,A,198.78,-0.02353,60652,-0.047569
86964,20211029,FFIV,A,211.14999,0.06223,60652,0.069144
86964,20211130,FFIV,A,227.58,0.077812,61229,-0.008334
86964,20211231,FFIV,A,244.71001,0.07527,60711,0.043613
86964,20220131,FFIV,A,207.62,-0.151567,60738,-0.052585
86964,20220228,FFIV,A,200.85001,-0.032608,60738,-0.031361
86964,20220331,FFIV,A,208.95,0.040329,60465,0.035773
86964,20220429,FFIV,A,167.41,-0.198804,60472,-0.087957
86964,20220531,FFIV,A,163.03999,-0.026104,60472,0.000053
86964,20220630,FFIV,A,153.03999,-0.061335,59556,-0.08392
86964,20220729,FFIV,A,167.36,0.09357,59562,0.091116
86964,20220831,FFIV,A,157.06,-0.061544,59562,-0.04244
86964,20220930,FFIV,A,144.73,-0.078505,59860,-0.093396
86964,20221031,FFIV,A,142.91,-0.012575,59860,0.079863
86964,20221130,FFIV,A,154.61,0.08187,60369,0.053753
86964,20221230,FFIV,A,143.50999,-0.071794,60369,-0.058971
86979,20130131,JNPR,A,22.38,0.137773,515575,0.050428
86979,20130228,JNPR,A,20.68,-0.075961,509429,0.011061
86979,20130328,JNPR,A,18.54,-0.103482,509429,0.035988
86979,20130430,JNPR,A,16.55,-0.107336,510916,0.018086
86979,20130531,JNPR,A,17.73,0.071299,506254,0.020763
86979,20130628,JNPR,A,19.31,0.089114,506254,-0.014999
86979,20130731,JNPR,A,21.67,0.122217,506254,0.049462
86979,20130830,JNPR,A,18.9,-0.127827,506839,-0.031298
86979,20130930,JNPR,A,19.86,0.050794,506839,0.029749
86979,20131031,JNPR,A,18.64,-0.06143,506839,0.044596
86979,20131129,JNPR,A,20.27,0.087446,505004,0.028049
86979,20131231,JNPR,A,22.57,0.113468,505004,0.023563
86979,20140131,JNPR,A,26.61,0.178999,505004,-0.035583
86979,20140228,JNPR,A,26.74,0.004885,501120,0.043117
86979,20140331,JNPR,A,25.76,-0.036649,501120,0.006932
86979,20140430,JNPR,A,24.69,-0.041537,473341,0.006201
86979,20140530,JNPR,A,24.46,-0.009316,473762,0.02103
86979,20140630,JNPR,A,24.54,0.003271,473762,0.019058
86979,20140731,JNPR,A,23.54,-0.04075,473762,-0.01508
86979,20140829,JNPR,A,23.19,-0.01062,451188,0.037655
86979,20140930,JNPR,A,22.15,-0.044847,451188,-0.015514
86979,20141031,JNPR,A,21.07,-0.048758,451188,0.023201
86979,20141128,JNPR,A,22.16,0.056478,432569,0.024534
86979,20141231,JNPR,A,22.32,0.00722,432569,-0.004189
86979,20150130,JNPR,A,22.73,0.018369,432569,-0.031041
86979,20150227,JNPR,A,23.91,0.056313,406989,0.054893
86979,20150331,JNPR,A,22.58,-0.055625,406989,-0.017396
86979,20150430,JNPR,A,26.43,0.170505,405790,0.008521
86979,20150529,JNPR,A,27.8,0.055619,394837,0.010491
86979,20150630,JNPR,A,25.97,-0.065827,394837,-0.021012
86979,20150731,JNPR,A,28.42,0.09434,394837,0.019742
86979,20150831,JNPR,A,25.71,-0.091837,384427,-0.062581
86979,20150930,JNPR,A,25.71,0,384427,-0.026443
86979,20151030,JNPR,A,31.39,0.220926,384427,0.082983
86979,20151130,JNPR,A,30.13,-0.036954,385852,0.000505
86979,20151231,JNPR,A,27.6,-0.083969,385852,-0.01753
86979,20160129,JNPR,A,23.6,-0.144928,385852,-0.050735
86979,20160229,JNPR,A,24.7,0.050847,382605,-0.004128
86979,20160331,JNPR,A,25.51,0.032793,382605,0.065991
86979,20160429,JNPR,A,23.4,-0.082713,384432,0.002699
86979,20160531,JNPR,A,23.41,0.004701,383945,0.015329
86979,20160630,JNPR,A,22.49,-0.039299,383945,0.000906
86979,20160729,JNPR,A,22.69,0.008893,383945,0.03561
86979,20160831,JNPR,A,23.08,0.021595,382963,-0.001219
