permno,adate,qdate,public_date,evm,pe_exi,ps,roa,aftret_invcapx
10138,12/31/2020,3/31/2021,20210531,10.896,16.244,6.606,0.321,0.435
10138,12/31/2020,3/31/2021,20210630,10.896,16.806,6.837,0.321,0.435
10138,12/31/2020,3/31/2021,20210731,10.896,17.331,7.051,0.321,0.435
10138,12/31/2020,6/30/2021,20210831,10.82,17.641,7.171,0.344,0.428
10138,12/31/2020,6/30/2021,20210930,10.82,15.5,6.281,0.344,0.428
10138,12/31/2020,6/30/2021,20211031,10.82,17.091,6.88,0.344,0.428
10138,12/31/2020,9/30/2021,20211130,11.008,15.068,6.038,0.356,0.42
10138,12/31/2020,9/30/2021,20211231,11.008,14.818,6.055,0.356,0.42
10138,12/31/2020,9/30/2021,20220131,11.008,11.638,4.755,0.356,0.42
10138,12/31/2021,12/31/2021,20220228,11.759,11.018,4.298,0.341,0.394
10138,12/31/2021,12/31/2021,20220331,11.759,11.524,4.489,0.341,0.394
10138,12/31/2021,12/31/2021,20220430,11.759,9.378,3.645,0.341,0.394
10138,12/31/2021,3/31/2022,20220531,11.072,10.282,3.748,0.341,0.333
10138,12/31/2021,3/31/2022,20220630,11.072,9.192,3.327,0.341,0.333
10138,12/31/2021,3/31/2022,20220731,11.072,9.989,3.615,0.341,0.333
10138,12/31/2021,6/30/2022,20220831,10.835,11.572,3.714,0.299,0.257
10138,12/31/2021,6/30/2022,20220930,10.835,10.126,3.225,0.299,0.257
10138,12/31/2021,6/30/2022,20221031,10.835,10.237,3.253,0.299,0.257
10138,12/31/2021,9/30/2022,20221130,10.737,14.325,4.03,0.257,0.204
10138,12/31/2021,9/30/2022,20221231,10.737,12.507,3.519,0.257,0.204
10145,12/31/2011,9/30/2012,20130131,11.501,22.899,1.423,0.115,0.145
10145,12/31/2012,12/31/2012,20130228,10.373,18.997,1.459,0.135,0.179
10145,12/31/2012,12/31/2012,20130331,10.373,20.42,1.565,0.135,0.179
10145,12/31/2012,12/31/2012,20130430,10.373,19.93,1.536,0.135,0.179
10145,12/31/2012,3/31/2013,20130531,10.179,20.274,1.638,0.139,0.176
10145,12/31/2012,3/31/2013,20130630,10.179,20.501,1.656,0.139,0.176
10145,12/31/2012,3/31/2013,20130731,10.179,21.442,1.728,0.139,0.176
10145,12/31/2012,6/30/2013,20130831,10.701,19.843,1.646,0.141,0.179
10145,12/31/2012,6/30/2013,20130930,10.701,20.708,1.718,0.141,0.179
10145,12/31/2012,6/30/2013,20131031,10.701,21.628,1.794,0.141,0.179
10145,12/31/2012,9/30/2013,20131130,11.129,21.854,1.816,0.145,0.179
10145,12/31/2012,9/30/2013,20131231,11.129,22.56,1.874,0.145,0.179
10145,12/31/2012,9/30/2013,20140131,11.129,22.526,1.872,0.145,0.179
10145,12/31/2013,12/31/2013,20140228,11.266,19.195,1.896,0.164,0.214
10145,12/31/2013,12/31/2013,20140331,11.266,18.854,1.857,0.164,0.214
10145,12/31/2013,12/31/2013,20140430,11.266,18.882,1.863,0.164,0.214
10145,12/31/2013,3/31/2014,20140531,10.528,18.667,1.851,0.168,0.201
10145,12/31/2013,3/31/2014,20140630,10.528,18.627,1.847,0.168,0.201
10145,12/31/2013,3/31/2014,20140731,10.528,18.403,1.824,0.168,0.201
10145,12/31/2013,6/30/2014,20140831,10.751,18.709,1.865,0.167,0.193
10145,12/31/2013,6/30/2014,20140930,10.751,18.295,1.823,0.167,0.193
10145,12/31/2013,6/30/2014,20141031,10.751,18.884,1.883,0.167,0.193
10145,12/31/2013,9/30/2014,20141130,10.795,18.622,1.918,0.166,0.189
10145,12/31/2013,9/30/2014,20141231,10.795,18.782,1.935,0.166,0.189
10145,12/31/2013,9/30/2014,20150131,10.795,18.376,1.893,0.166,0.189
10145,12/31/2014,12/31/2014,20150228,11.84,19.283,1.996,0.162,0.185
10145,12/31/2014,12/31/2014,20150331,11.84,19.57,2.02,0.162,0.185
10145,12/31/2014,12/31/2014,20150430,11.84,18.934,1.957,0.162,0.185
10145,12/31/2014,3/31/2015,20150531,11.43,19.084,2.045,0.163,0.186
10145,12/31/2014,3/31/2015,20150630,11.43,18.676,2.001,0.163,0.186
10145,12/31/2014,3/31/2015,20150731,11.43,19.24,2.061,0.163,0.186
10145,12/31/2014,6/30/2015,20150831,11.463,17.79,1.972,0.166,0.193
10145,12/31/2014,6/30/2015,20150930,11.463,16.97,1.881,0.166,0.193
10145,12/31/2014,6/30/2015,20151031,11.463,18.509,2.022,0.166,0.193
10145,12/31/2014,9/30/2015,20151130,11.342,18.205,2.061,0.169,0.2
10145,12/31/2014,9/30/2015,20151231,11.342,18.138,2.054,0.169,0.2
10145,12/31/2014,9/30/2015,20160131,11.342,18.074,2.046,0.169,0.2
10145,12/31/2015,12/31/2015,20160229,11.16,16.78,2.021,0.174,0.215
10145,12/31/2015,12/31/2015,20160331,11.16,18.551,2.211,0.174,0.215
10145,12/31/2015,12/31/2015,20160430,11.16,18.919,2.257,0.174,0.215
10145,12/31/2015,3/31/2016,20160531,10.913,18.36,2.231,0.178,0.218
10145,12/31/2015,3/31/2016,20160630,10.913,18.761,2.279,0.178,0.218
10145,12/31/2015,3/31/2016,20160731,10.913,18.763,2.276,0.178,0.218
10145,12/31/2015,6/30/2016,20160831,11.106,18.236,2.271,0.177,0.212
10145,12/31/2015,6/30/2016,20160930,11.106,18.217,2.268,0.177,0.212
10145,12/31/2015,6/30/2016,20161031,11.106,17.138,2.138,0.177,0.212
10145,12/31/2015,9/30/2016,20161130,11.768,17.831,2.21,0.172,0.201
10145,12/31/2015,9/30/2016,20161231,11.768,18.13,2.247,0.172,0.201
10145,12/31/2015,9/30/2016,20170131,11.768,18.516,2.295,0.172,0.201
10145,12/31/2016,12/31/2016,20170228,12.429,20.081,2.411,0.162,0.212
10145,12/31/2016,12/31/2016,20170331,12.429,20.14,2.417,0.162,0.212
10145,12/31/2016,12/31/2016,20170430,12.429,21.152,2.544,0.162,0.212
10145,12/31/2016,3/31/2017,20170531,12.827,20.91,2.582,0.157,0.177
10145,12/31/2016,3/31/2017,20170630,12.827,20.958,2.587,0.157,0.177
10145,12/31/2016,3/31/2017,20170731,12.827,21.403,2.636,0.157,0.177
10145,12/31/2016,6/30/2017,20170831,13.532,21.437,2.672,0.151,0.174
10145,12/31/2016,6/30/2017,20170930,13.532,21.975,2.739,0.151,0.174
10145,12/31/2016,6/30/2017,20171031,13.532,22.35,2.79,0.151,0.174
10145,12/31/2016,9/30/2017,20171130,14.17,23.63,2.995,0.148,0.174
10145,12/31/2016,9/30/2017,20171231,14.17,23.236,2.925,0.148,0.174
10145,12/31/2016,9/30/2017,20180131,14.17,24.192,3.046,0.148,0.174
10145,12/31/2017,12/31/2017,20180228,14.403,70.612,2.803,0.163,0.063
10145,12/31/2017,12/31/2017,20180331,14.403,67.528,2.668,0.163,0.063
10145,12/31/2017,12/31/2017,20180430,14.403,67.607,2.666,0.163,0.063
10145,12/31/2017,3/31/2018,20180531,14.652,70.1,2.666,0.151,0.063
10145,12/31/2017,3/31/2018,20180630,14.652,68.27,2.597,0.151,0.063
10145,12/31/2017,3/31/2018,20180731,14.652,75.664,2.861,0.151,0.063
10145,12/31/2017,6/30/2018,20180831,14.397,79.93,2.794,0.152,0.059
10145,12/31/2017,6/30/2018,20180930,14.397,83.618,2.923,0.152,0.059
10145,12/31/2017,6/30/2018,20181031,14.397,72.774,2.536,0.152,0.059
10145,12/31/2017,9/30/2018,20181130,14.534,43.806,2.531,0.152,0.089
10145,12/31/2017,9/30/2018,20181231,14.534,39.439,2.279,0.152,0.089
10145,12/31/2017,9/30/2018,20190131,14.534,42.875,2.478,0.152,0.089
10145,12/31/2018,12/31/2018,20190228,12.695,17.157,2.687,0.151,0.219
10145,12/31/2018,12/31/2018,20190331,12.695,17.697,2.769,0.151,0.219
10145,12/31/2018,12/31/2018,20190430,12.695,19.335,3.023,0.151,0.219
10145,12/31/2018,3/31/2019,20190531,14.682,18.216,2.968,0.145,0.22
10145,12/31/2018,3/31/2019,20190630,14.682,19.356,3.153,0.145,0.22
10145,12/31/2018,3/31/2019,20190731,14.682,19.12,3.08,0.145,0.22
10145,12/31/2018,6/30/2019,20190831,15.476,17.439,3.067,0.144,0.234
10145,12/31/2018,6/30/2019,20190930,15.476,17.924,3.152,0.144,0.234
10145,12/31/2018,6/30/2019,20191031,15.476,18.298,3.196,0.144,0.234
10145,12/31/2018,9/30/2019,20191130,15.727,20.859,3.454,0.142,0.219
10145,12/31/2018,9/30/2019,20191231,15.727,20.678,3.424,0.142,0.219
10145,12/31/2018,9/30/2019,20200131,15.727,20.236,3.35,0.142,0.219
10145,12/31/2019,12/31/2019,20200229,16.804,19.283,3.148,0.146,0.221
10145,12/31/2019,12/31/2019,20200331,16.804,15.908,2.578,0.146,0.221
10145,12/31/2019,12/31/2019,20200430,16.804,16.873,2.734,0.146,0.221
10145,12/31/2019,3/31/2020,20200531,15.778,16.764,2.821,0.145,0.221
10145,12/31/2019,3/31/2020,20200630,15.778,16.62,2.797,0.145,0.221
10145,12/31/2019,3/31/2020,20200731,15.778,17.169,2.889,0.145,0.221
10145,12/31/2019,6/30/2020,20200831,16.475,20.363,3.365,0.134,0.203
10145,12/31/2019,6/30/2020,20200930,16.475,20.247,3.346,0.134,0.203
10145,12/31/2019,6/30/2020,20201031,16.475,20.289,3.353,0.134,0.203
10145,12/31/2019,9/30/2020,20201130,17.303,29.257,4.306,0.124,0.163
10145,12/31/2019,9/30/2020,20201231,17.303,30.516,4.491,0.124,0.163
10145,12/31/2019,9/30/2020,20210131,17.303,28.03,4.125,0.124,0.163
10145,12/31/2020,12/31/2020,20210228,23.571,30.112,4.312,0.118,0.163
10145,12/31/2020,12/31/2020,20210331,23.571,32.302,4.626,0.118,0.163
10145,12/31/2020,12/31/2020,20210430,23.571,33.19,4.747,0.118,0.163
10145,12/31/2020,3/31/2021,20210531,20.886,35.307,4.915,0.117,0.141
10145,12/31/2020,3/31/2021,20210630,20.886,33.54,4.641,0.117,0.141
10145,12/31/2020,3/31/2021,20210731,20.886,35.748,4.947,0.117,0.141
10145,12/31/2020,6/30/2021,20210831,21.312,32.942,4.715,0.121,0.144
10145,12/31/2020,6/30/2021,20210930,21.312,30.153,4.303,0.121,0.144
10145,12/31/2020,6/30/2021,20211031,21.312,31.054,4.432,0.121,0.144
10145,12/31/2020,9/30/2021,20211130,21.531,26.028,4.02,0.125,0.158
10145,12/31/2020,9/30/2021,20211231,21.531,26.835,4.129,0.125,0.158
10145,12/31/2020,9/30/2021,20220131,21.531,26.317,4.049,0.125,0.158
10145,12/31/2021,12/31/2021,20220228,20.666,23.989,3.784,0.123,0.161
10145,12/31/2021,12/31/2021,20220331,20.666,24.599,3.851,0.123,0.161
10145,12/31/2021,12/31/2021,20220430,20.666,24.464,3.83,0.123,0.161
10145,12/31/2021,3/31/2022,20220531,20.607,25.713,3.841,0.125,0.153
10145,12/31/2021,3/31/2022,20220630,20.607,23.082,3.412,0.125,0.153
10145,12/31/2021,3/31/2022,20220731,20.607,25.559,3.779,0.125,0.153
10145,12/31/2021,6/30/2022,20220831,19.309,25.832,3.702,0.126,0.151
10145,12/31/2021,6/30/2022,20220930,19.309,22.779,3.258,0.126,0.151
10145,12/31/2021,6/30/2022,20221031,19.309,27.834,3.981,0.126,0.151
10145,12/31/2021,9/30/2022,20221130,17.744,28.111,4.225,0.129,0.163
10145,12/31/2021,9/30/2022,20221231,17.744,27.439,4.124,0.129,0.163
10516,6/30/2012,9/30/2012,20130131,10.911,19.951,0.211,0.065,0.054
10516,6/30/2012,12/31/2012,20130228,10.089,15.317,0.232,0.068,0.071
10516,6/30/2012,12/31/2012,20130331,10.089,16.216,0.245,0.068,0.071
10516,6/30/2012,12/31/2012,20130430,10.089,16.317,0.247,0.068,0.071
10516,6/30/2012,3/31/2013,20130531,10.487,17.516,0.239,0.068,0.061
10516,6/30/2012,3/31/2013,20130630,10.487,18.429,0.251,0.068,0.061
10516,6/30/2012,3/31/2013,20130731,10.487,19.821,0.27,0.068,0.061
10516,,6/30/2013,20130831,,,,,
10516,,6/30/2013,20130930,,,,,
10516,,6/30/2013,20131031,,,,,
10516,,9/30/2013,20131130,,,,,
10516,,9/30/2013,20131231,,,,,
10516,,9/30/2013,20140131,,,,,
10516,12/31/2013,12/31/2013,20140228,11.695,20.099,0.298,,
10516,12/31/2013,12/31/2013,20140331,11.695,21.48,0.317,,
10516,12/31/2013,12/31/2013,20140430,11.695,21.649,0.319,,
10516,12/31/2013,3/31/2014,20140531,10.801,22.248,0.331,0.072,0.067
10516,12/31/2013,3/31/2014,20140630,10.801,21.837,0.325,0.072,0.067
10516,12/31/2013,3/31/2014,20140731,10.801,22.97,0.342,0.072,0.067
10516,12/31/2013,6/30/2014,20140831,10.007,20.024,0.367,0.081,0.077
10516,12/31/2013,6/30/2014,20140930,10.007,20.522,0.376,0.081,0.077
10516,12/31/2013,6/30/2014,20141031,10.007,18.876,0.346,0.081,0.077
10516,12/31/2013,9/30/2014,20141130,9.751,18.103,0.402,0.088,0.085
10516,12/31/2013,9/30/2014,20141231,9.751,17.869,0.396,0.088,0.085
10516,12/31/2013,9/30/2014,20150131,9.751,16.024,0.355,0.088,0.085
10516,12/31/2014,12/31/2014,20150228,10.118,13.959,0.374,0.087,0.097
10516,12/31/2014,12/31/2014,20150331,10.118,13.819,0.367,0.087,0.097
10516,12/31/2014,12/31/2014,20150430,10.118,14.251,0.379,0.087,0.097
10516,12/31/2014,3/31/2015,20150531,8.864,13.908,0.42,0.1,0.104
10516,12/31/2014,3/31/2015,20150630,8.864,12.689,0.383,0.1,0.104
10516,12/31/2014,3/31/2015,20150731,8.864,12.479,0.377,0.1,0.104
10516,12/31/2014,6/30/2015,20150831,9.69,12.463,0.372,0.092,0.099
10516,12/31/2014,6/30/2015,20150930,9.69,11.482,0.342,0.092,0.099
10516,12/31/2014,6/30/2015,20151031,9.69,12.648,0.377,0.092,0.099
10516,12/31/2014,9/30/2015,20151130,10.452,12.67,0.302,0.081,0.081
10516,12/31/2014,9/30/2015,20151231,10.452,12.736,0.303,0.081,0.081
10516,12/31/2014,9/30/2015,20160131,10.452,12.274,0.292,0.081,0.081
10516,12/31/2015,12/31/2015,20160229,9.605,11.732,0.307,0.069,0.081
10516,12/31/2015,12/31/2015,20160331,9.605,12.185,0.315,0.069,0.081
10516,12/31/2015,12/31/2015,20160430,9.605,13.403,0.346,0.069,0.081
10516,12/31/2015,3/31/2016,20160531,11.986,16.387,0.389,0.063,0.073
10516,12/31/2015,3/31/2016,20160630,11.986,16.433,0.39,0.063,0.073
10516,12/31/2015,3/31/2016,20160731,11.986,17.272,0.41,0.063,0.073
10516,12/31/2015,6/30/2016,20160831,12.593,17.717,0.404,0.059,0.069
10516,12/31/2015,6/30/2016,20160930,12.593,17.073,0.389,0.059,0.069
10516,12/31/2015,6/30/2016,20161031,12.593,17.64,0.402,0.059,0.069
10516,12/31/2015,9/30/2016,20161130,12.338,16.437,0.399,0.06,0.074
10516,12/31/2015,9/30/2016,20161231,12.338,17.357,0.422,0.06,0.074
10516,12/31/2015,9/30/2016,20170131,12.338,16.829,0.409,0.06,0.074
10516,12/31/2016,12/31/2016,20170228,12.919,21.745,0.43,0.064,0.063
10516,12/31/2016,12/31/2016,20170331,12.919,21.315,0.421,0.064,0.063
10516,12/31/2016,12/31/2016,20170430,12.919,21.181,0.419,0.064,0.063
10516,12/31/2016,3/31/2017,20170531,12.492,17.471,0.375,0.066,0.067
10516,12/31/2016,3/31/2017,20170630,12.492,17.387,0.374,0.066,0.067
10516,12/31/2016,3/31/2017,20170731,12.492,17.723,0.377,0.066,0.067
10516,12/31/2016,6/30/2017,20170831,11.679,17.361,0.373,0.069,0.068
10516,12/31/2016,6/30/2017,20170930,11.679,17.861,0.384,0.069,0.068
10516,12/31/2016,6/30/2017,20171031,11.679,17.172,0.367,0.069,0.068
10516,12/31/2016,9/30/2017,20171130,12.898,18.636,0.364,0.063,0.062
10516,12/31/2016,9/30/2017,20171231,12.898,18.729,0.366,0.063,0.062
10516,12/31/2016,9/30/2017,20180131,12.898,20.07,0.392,0.063,0.062
10516,12/31/2017,12/31/2017,20180228,12.257,14.882,0.381,0.061,0.077
10516,12/31/2017,12/31/2017,20180331,12.257,15.545,0.398,0.061,0.077
10516,12/31/2017,12/31/2017,20180430,12.257,16.265,0.417,0.061,0.077
10516,12/31/2017,3/31/2018,20180531,12.493,15.024,0.398,0.064,0.079
10516,12/31/2017,3/31/2018,20180630,12.493,15.749,0.418,0.064,0.079
10516,12/31/2017,3/31/2018,20180731,12.493,16.584,0.44,0.064,0.079
10516,12/31/2017,6/30/2018,20180831,11.56,14.694,0.444,0.07,0.089
10516,12/31/2017,6/30/2018,20180930,11.56,14.656,0.443,0.07,0.089
10516,12/31/2017,6/30/2018,20181031,11.56,13.776,0.417,0.07,0.089
10516,12/31/2017,9/30/2018,20181130,11.23,11.419,0.4,0.074,0.102
10516,12/31/2017,9/30/2018,20181231,11.23,10.166,0.356,0.074,0.102
10516,12/31/2017,9/30/2018,20190131,11.23,11.141,0.39,0.074,0.102
10516,12/31/2018,12/31/2018,20190228,10.584,13.323,0.37,0.073,0.085
10516,12/31/2018,12/31/2018,20190331,10.584,13.52,0.375,0.073,0.085
10516,12/31/2018,12/31/2018,20190430,10.584,13.981,0.388,0.073,0.085
10516,12/31/2018,3/31/2019,20190531,11.778,13.214,0.335,0.072,0.076
10516,12/31/2018,3/31/2019,20190630,11.778,14.069,0.356,0.072,0.076
10516,12/31/2018,3/31/2019,20190731,11.778,14.166,0.359,0.072,0.076
10516,12/31/2018,6/30/2019,20190831,12.839,16.401,0.335,0.065,0.064
10516,12/31/2018,6/30/2019,20190930,12.839,17.703,0.361,0.065,0.064
10516,12/31/2018,6/30/2019,20191031,12.839,18.121,0.369,0.065,0.064
10516,12/31/2018,9/30/2019,20191130,12.55,20.443,0.372,0.063,0.058
10516,12/31/2018,9/30/2019,20191231,12.55,22.071,0.401,0.063,0.058
10516,12/31/2018,9/30/2019,20200131,12.55,21.314,0.388,0.063,0.058
10516,12/31/2019,12/31/2019,20200229,13.425,15.43,0.325,0.063,0.066
10516,12/31/2019,12/31/2019,20200331,13.425,14.418,0.303,0.063,0.066
10516,12/31/2019,12/31/2019,20200430,13.425,15.221,0.32,0.063,0.066
10516,12/31/2019,3/31/2020,20200531,13.055,14.399,0.339,0.06,0.069
10516,12/31/2019,3/31/2020,20200630,13.055,14.615,0.345,0.06,0.069
10516,12/31/2019,3/31/2020,20200731,13.055,15.689,0.37,0.06,0.069
10516,12/31/2019,6/30/2020,20200831,12.534,14.21,0.387,0.06,0.075
10516,12/31/2019,6/30/2020,20200930,12.534,14.759,0.402,0.06,0.075
10516,12/31/2019,6/30/2020,20201031,12.534,14.679,0.4,0.06,0.075
10516,12/31/2019,9/30/2020,20201130,13.272,17.587,0.442,0.058,0.067
10516,12/31/2019,9/30/2020,20201231,13.272,17.813,0.447,0.058,0.067
10516,12/31/2019,9/30/2020,20210131,13.272,17.671,0.444,0.058,0.067
10516,12/31/2020,12/31/2020,20210228,14.725,17.962,0.491,0.057,0.074
10516,12/31/2020,12/31/2020,20210331,14.725,18.095,0.495,0.057,0.074
10516,12/31/2020,12/31/2020,20210430,14.725,20.041,0.548,0.057,0.074
10516,12/31/2020,3/31/2021,20210531,11.433,18.079,0.544,0.071,0.081
10516,12/31/2020,3/31/2021,20210630,11.433,16.467,0.496,0.071,0.081
10516,12/31/2020,3/31/2021,20210731,11.433,16.228,0.489,0.071,0.081
10516,12/31/2020,6/30/2021,20210831,11.478,14.634,0.448,0.075,0.086
10516,12/31/2020,6/30/2021,20210930,11.478,14.637,0.448,0.075,0.086
10516,12/31/2020,6/30/2021,20211031,11.478,15.668,0.48,0.075,0.086
10516,12/31/2020,9/30/2021,20211130,11.412,13.436,0.434,0.076,0.094
10516,12/31/2020,9/30/2021,20211231,11.412,14.598,0.472,0.076,0.094
10516,12/31/2020,9/30/2021,20220131,11.412,16.199,0.524,0.076,0.094
10516,12/31/2021,12/31/2021,20220228,12.07,16.378,0.517,0.076,0.1
10516,12/31/2021,12/31/2021,20220331,12.07,18.843,0.595,0.076,0.1
10516,12/31/2021,12/31/2021,20220430,12.07,18.697,0.591,0.076,0.1
10516,12/31/2021,3/31/2022,20220531,11.818,16.726,0.568,0.081,0.105
10516,12/31/2021,3/31/2022,20220630,11.818,14.291,0.485,0.081,0.105
10516,12/31/2021,3/31/2022,20220731,11.818,15.243,0.517,0.081,0.105
10516,12/31/2021,6/30/2022,20220831,11.029,13.863,0.522,0.086,0.119
10516,12/31/2021,6/30/2022,20220930,11.029,12.689,0.478,0.086,0.119
10516,12/31/2021,6/30/2022,20221031,11.029,15.297,0.565,0.086,0.119
10516,12/31/2021,9/30/2022,20221130,10.673,13.448,0.543,0.089,0.133
10516,12/31/2021,9/30/2022,20221231,10.673,12.807,0.517,0.089,0.133
10696,12/31/2011,9/30/2012,20130131,9.094,4.769,2.406,0.166,0.107
10696,12/31/2012,12/31/2012,20130228,9.754,18.949,2.45,0.166,0.109
10696,12/31/2012,12/31/2012,20130331,9.754,20.244,2.611,0.166,0.109
10696,12/31/2012,12/31/2012,20130430,9.754,20.993,2.707,0.166,0.109
10696,12/31/2012,3/31/2013,20130531,9.812,5.151,2.584,0.169,0.104
10696,12/31/2012,3/31/2013,20130630,9.812,5.166,2.552,0.169,0.104
10696,12/31/2012,3/31/2013,20130731,9.812,5.688,2.788,0.169,0.104
10696,12/31/2012,6/30/2013,20130831,9.866,5.744,2.721,0.169,0.098
10696,12/31/2012,6/30/2013,20130930,9.866,6.029,2.839,0.169,0.098
10696,12/31/2012,6/30/2013,20131031,9.866,6.249,2.935,0.169,0.098
10696,12/31/2012,9/30/2013,20131130,10.227,6.272,3.018,0.168,0.097
10696,12/31/2012,9/30/2013,20131231,10.227,6.741,3.228,0.168,0.097
10696,12/31/2012,9/30/2013,20140131,10.227,6.398,3.064,0.168,0.097
10696,12/31/2013,12/31/2013,20140228,12.455,23.791,3.069,0.169,0.112
10696,12/31/2013,12/31/2013,20140331,12.455,23.234,2.963,0.169,0.112
10696,12/31/2013,12/31/2013,20140430,12.455,24.91,3.147,0.169,0.112
10696,12/31/2013,3/31/2014,20140531,11.036,11.278,3.06,0.166,0.106
10696,12/31/2013,3/31/2014,20140630,11.036,11.317,3.069,0.166,0.106
10696,12/31/2013,3/31/2014,20140731,11.036,11.57,3.139,0.166,0.106
10696,12/31/2013,6/30/2014,20140831,11.469,11.679,3.245,0.168,0.109
10696,12/31/2013,6/30/2014,20140930,11.469,11.709,3.202,0.168,0.109
10696,12/31/2013,6/30/2014,20141031,11.469,12.587,3.424,0.168,0.109
10696,12/31/2013,9/30/2014,20141130,11.725,11.568,3.479,0.171,0.12
10696,12/31/2013,9/30/2014,20141231,11.725,11.484,3.402,0.171,0.12
10696,12/31/2013,9/30/2014,20150131,11.725,11.736,3.477,0.171,0.12
10696,12/31/2014,12/31/2014,20150228,12.963,26.11,3.678,0.171,0.114
10696,12/31/2014,12/31/2014,20150331,12.963,26.555,3.725,0.171,0.114
10696,12/31/2014,12/31/2014,20150430,12.963,25.953,3.627,0.171,0.114
10696,12/31/2014,3/31/2015,20150531,12.299,13.096,3.716,0.177,0.118
10696,12/31/2014,3/31/2015,20150630,12.299,13.534,3.815,0.177,0.118
10696,12/31/2014,3/31/2015,20150731,12.299,14.193,3.99,0.177,0.118
10696,12/31/2014,6/30/2015,20150831,12.795,14.502,3.882,0.181,0.114
10696,12/31/2014,6/30/2015,20150930,12.795,14.73,3.858,0.181,0.114
10696,12/31/2014,6/30/2015,20151031,12.795,16.413,4.281,0.181,0.114
10696,12/31/2014,9/30/2015,20151130,13.096,16.536,4.228,0.185,0.111
10696,12/31/2014,9/30/2015,20151231,13.096,15.715,3.961,0.185,0.111
10696,12/31/2014,9/30/2015,20160131,13.096,16.247,4.095,0.185,0.111
10696,12/31/2015,12/31/2015,20160229,14.252,31.983,4.058,0.187,0.113
10696,12/31/2015,12/31/2015,20160331,14.252,34.308,4.354,0.187,0.113
10696,12/31/2015,12/31/2015,20160430,14.252,32.682,4.135,0.187,0.113
10696,12/31/2015,3/31/2016,20160531,13.95,14.919,4.41,0.19,0.126
10696,12/31/2015,3/31/2016,20160630,13.95,15.401,4.517,0.19,0.126
10696,12/31/2015,3/31/2016,20160731,13.95,15.632,4.569,0.19,0.126
10696,12/31/2015,6/30/2016,20160831,14.414,13.077,4.214,0.192,0.136
10696,12/31/2015,6/30/2016,20160930,14.414,12.623,4.031,0.192,0.136
10696,12/31/2015,6/30/2016,20161031,14.414,12.497,3.977,0.192,0.136
10696,12/31/2015,9/30/2016,20161130,14.633,13.11,4.173,0.193,0.136
10696,12/31/2015,9/30/2016,20161231,14.633,13.318,4.209,0.193,0.136
10696,12/31/2015,9/30/2016,20170131,14.633,13.462,4.254,0.193,0.136
10696,12/31/2016,12/31/2016,20170228,14.854,27.807,4.498,0.194,0.142
10696,12/31/2016,12/31/2016,20170331,14.854,27.786,4.459,0.194,0.142
10696,12/31/2016,12/31/2016,20170430,14.854,28.708,4.596,0.194,0.142
10696,12/31/2016,3/31/2017,20170531,14.763,15.621,4.779,0.196,0.134
10696,12/31/2016,3/31/2017,20170630,14.763,15.254,4.632,0.196,0.134
10696,12/31/2016,3/31/2017,20170731,14.763,16.022,4.857,0.196,0.134
10696,12/31/2016,6/30/2017,20170831,14.939,15.123,4.657,0.197,0.136
10696,12/31/2016,6/30/2017,20170930,14.939,15.765,4.816,0.197,0.136
10696,12/31/2016,6/30/2017,20171031,14.939,15.823,4.824,0.197,0.136
10696,12/31/2016,9/30/2017,20171130,15.629,15.612,4.882,0.197,0.139
10696,12/31/2016,9/30/2017,20171231,15.629,15.574,4.852,0.197,0.139
10696,12/31/2016,9/30/2017,20180131,15.629,16.727,5.211,0.197,0.139
10696,12/31/2017,12/31/2017,20180228,16.558,25.112,5.201,0.194,0.181
